CustomerID,CustomerName,Gender,Age,City,JoinDate,PlanType,MonthlyCharges,TotalCharges,TenureMonths,InternetService,ContractType,PaymentMethod,SupportTickets,ChurnStatus,,Blank check
C104477,Priya Sharma,Male,23,Hyderabad,13-10-2025,Prepaid,507.35,1014.7,2,Fiber,1 Year,UPI,4,Yes,,FALSE
C104478,Amit Sharma,Male,21,Hyderabad,21-08-2025,Postpaid,451.57,4967.27,11,None,1 Year,UPI,5,No,,FALSE
C104479,Neha Singh,Male,54,Mumbai,14-09-2025,Prepaid,463.01,25928.56,56,DSL,2 Year,,2,No,,FALSE
C104480,Riya Sharma,Male,38,Hyderabad,13-09-2025,Prepaid,560.99,38708.31,69,DSL,1 Year,Bank Transfer,7,No,,FALSE
C104481,Rohit Roy,Female,64,Delhi,02-04-2025,Postpaid,995.53,24888.25,25,None,Monthly,Card,6,Yes,,FALSE
C104482,Rohit Kapoor,Female,58,Bangalore,07-11-2025,Prepaid,1699.62,69684.42,41,Fiber,1 Year,Card,9,No,,FALSE
C104483,Sneha Das,Female,27,Kolkata,18-09-2025,Postpaid,1631.29,27731.93,17,DSL,Monthly,Bank Transfer,12,No,,FALSE
C104484,Ananya Sharma,Male,40,Chennai,01-12-2025,Prepaid,1288.69,38660.7,30,DSL,2 Year,Bank Transfer,6,Yes,,FALSE
C104485,Rahul Roy,Female,26,Chennai,13-04-2025,Postpaid,814.37,58634.64,72,DSL,2 Year,Cash,8,No,,FALSE
C104486,Rohit Gupta,Male,57,Delhi,27-05-2025,Postpaid,483.95,18390.1,38,5G,Monthly,Bank Transfer,3,No,,FALSE
C104487,Rahul Kapoor,Male,58,Chennai,08-03-2025,Prepaid,980.36,21567.92,22,DSL,Monthly,UPI,0,Yes,,FALSE
C104488,Sourav Gupta,Male,56,,18-05-2025,Postpaid,1210.77,73856.97,61,5G,2 Year,Bank Transfer,3,Yes,,FALSE
C104489,Amit Das,Male,57,Chennai,08-10-2025,Prepaid,552.7,10501.3,19,None,2 Year,UPI,3,No,,FALSE
C104490,Amit Roy,Male,70,Mumbai,11-09-2025,Prepaid,1691.78,116732.82,69,DSL,1 Year,Bank Transfer,2,No,,FALSE
C104491,Vikram Sen,Male,22,Delhi,06-10-2025,Postpaid,1743.42,88914.42,51,DSL,2 Year,Card,3,Yes,,FALSE
C104492,Rohit Kapoor,Female,26,Kolkata,05-11-2025,Postpaid,1152.59,26509.57,23,Fiber,Monthly,UPI,12,No,,FALSE
C104493,Priya Sen,Male,30,Bangalore,21-12-2025,Postpaid,1891.37,35936.03,19,DSL,Monthly,Bank Transfer,5,No,,FALSE
C104494,Amit Roy,Female,70,Kolkata,27-01-2025,Postpaid,736.5,28723.5,39,None,1 Year,Bank Transfer,2,Yes,,FALSE
C104495,Riya Sen,Male,60,Mumbai,09-09-2025,Postpaid,1341.64,59032.16,44,5G,2 Year,UPI,8,Yes,,FALSE
C104496,Sneha Roy,Male,68,Kolkata,24-07-2025,Prepaid,1726.73,98423.61,57,DSL,Monthly,Cash,7,Yes,,FALSE
C104497,Ananya Dey,Female,45,Chennai,23-09-2025,Postpaid,1120.07,54883.43,49,None,Monthly,Bank Transfer,7,Yes,,FALSE
C104498,Sneha Dey,Male,32,Bangalore,29-10-2025,Prepaid,864.07,25922.1,30,DSL,Monthly,Bank Transfer,12,Yes,,FALSE
C104499,Rohit Gupta,Female,38,Kolkata,10-11-2025,Prepaid,1309.04,73306.24,56,None,2 Year,UPI,2,Yes,,FALSE
C104500,Vikram Sharma,Female,47,Mumbai,23-03-2025,Postpaid,562.07,29227.64,52,DSL,1 Year,Bank Transfer,6,Yes,,FALSE
C104501,Riya Roy,Male,73,Kolkata,01-09-2025,Prepaid,1517.27,88001.66,58,Fiber,Monthly,Cash,5,No,,FALSE
C104502,Rohit Gupta,Male,39,Delhi,27-02-2025,Prepaid,1071.94,54668.94,51,None,1 Year,Bank Transfer,4,No,,FALSE
C104503,Rahul Gupta,Male,62,Hyderabad,24-07-2025,Postpaid,1257.21,82975.86,66,None,2 Year,UPI,3,Yes,,FALSE
C104504,Neha Roy,Male,69,Hyderabad,13-12-2025,Prepaid,1960.03,43120.66,22,Fiber,2 Year,Card,3,No,,FALSE
C104505,Priya Ghosh,Female,25,Hyderabad,10-01-2025,Prepaid,1114.69,76913.61,69,DSL,Monthly,Card,8,Yes,,FALSE
C104506,Priya Sen,Female,30,Hyderabad,23-04-2025,Prepaid,757.1,36340.8,48,DSL,2 Year,Bank Transfer,12,Yes,,FALSE
C104507,Vikram Dey,Male,68,Chennai,05-10-2025,Postpaid,1235.41,43239.35,35,5G,2 Year,Cash,3,Yes,,FALSE
C104508,Amit Gupta,Male,62,Chennai,30-10-2025,Prepaid,1390.64,31984.72,23,DSL,2 Year,Cash,3,Yes,,FALSE
C104509,Rahul Singh,Female,58,Bangalore,15-10-2025,Postpaid,1012.23,5061.15,5,DSL,Monthly,Card,8,Yes,,FALSE
C104510,Neha Singh,Female,72,Bangalore,21-01-2025,Postpaid,1282.96,64148,50,None,2 Year,Cash,4,No,,FALSE
C104511,Priya Dey,Female,70,Kolkata,22-01-2025,Prepaid,1296.23,46664.28,36,5G,1 Year,Card,7,Yes,,FALSE
C104512,Sneha Sharma,Male,38,Chennai,24-01-2025,Postpaid,1808.37,77759.91,43,DSL,1 Year,,2,Yes,,FALSE
C104513,Riya Roy,Female,19,Hyderabad,10-07-2025,Prepaid,573.32,9746.44,17,Fiber,2 Year,Bank Transfer,,No,,FALSE
C104514,Priya Singh,Male,67,Delhi,04-02-2025,Postpaid,709.35,13477.65,19,None,Monthly,Card,6,No,,FALSE
C104515,Riya Roy,Female,46,Bangalore,27-08-2025,Prepaid,1649.86,77543.42,47,5G,1 Year,UPI,5,Yes,,FALSE
C104516,Ananya Gupta,Female,62,Kolkata,11-11-2025,Postpaid,1918.49,74821.11,39,DSL,1 Year,Cash,12,No,,FALSE
C104517,Sourav Roy,Male,24,Chennai,17-02-2025,Postpaid,1480.56,81430.8,55,None,Monthly,Cash,12,Yes,,FALSE
C104518,Neha Sharma,Male,38,Kolkata,07-01-2025,Prepaid,1584.43,49117.33,31,Fiber,1 Year,Cash,8,Yes,,FALSE
C104519,Vikram Roy,Female,74,Mumbai,02-09-2025,Postpaid,1985.39,29780.85,15,Fiber,2 Year,Cash,10,Yes,,FALSE
C104520,Rahul Dey,Male,31,Chennai,12-04-2025,Prepaid,615.15,14763.6,24,DSL,Monthly,Cash,4,No,,FALSE
C104521,Ananya Singh,Female,73,Bangalore,24-03-2025,Postpaid,749.65,35983.2,48,None,2 Year,Card,4,No,,FALSE
C104522,Riya Das,Female,69,Delhi,13-01-2025,Postpaid,1686.96,96156.72,57,None,2 Year,Cash,7,No,,FALSE
C104523,Sourav Das,Male,26,Bangalore,08-08-2025,Prepaid,1456.76,1456.76,1,DSL,1 Year,Cash,1,Yes,,FALSE
C104524,Vikram Gupta,Female,38,Chennai,15-01-2025,Prepaid,1849.36,49932.72,27,DSL,2 Year,UPI,2,Yes,,FALSE
C104525,Vikram Das,Female,28,,02-09-2025,Prepaid,668.34,34753.68,52,Fiber,Monthly,Cash,2,Yes,,FALSE
C104526,Priya Paul,Male,63,Mumbai,12-06-2025,Postpaid,1584.1,66532.2,42,DSL,2 Year,Bank Transfer,4,Yes,,FALSE
C104527,Amit Dey,Female,49,Kolkata,20-02-2025,Prepaid,1654.83,39715.92,24,5G,2 Year,Card,0,Yes,,FALSE
C104528,Neha Das,Male,34,Chennai,29-11-2025,Prepaid,615.54,19697.28,32,DSL,1 Year,Cash,9,No,,FALSE
C104529,Riya Dey,Male,60,Kolkata,09-04-2025,Prepaid,1031.78,55716.12,54,None,Monthly,Bank Transfer,0,Yes,,FALSE
C104530,Sneha Gupta,Female,74,Hyderabad,01-10-2025,Postpaid,894.54,54566.94,61,Fiber,1 Year,UPI,11,No,,FALSE
C104531,Ananya Das,Male,49,Kolkata,18-09-2025,Postpaid,1245.24,16188.12,13,None,1 Year,Card,12,No,,FALSE
C104532,Sourav Dey,Female,23,Hyderabad,27-06-2025,Prepaid,365.65,12432.1,34,5G,Monthly,UPI,0,No,,FALSE
C104533,Neha Paul,Female,41,Mumbai,13-03-2025,Postpaid,1231.96,28335.08,23,None,2 Year,Bank Transfer,0,Yes,,FALSE
C104534,Priya Roy,Male,29,Bangalore,28-03-2025,Postpaid,1347.89,59307.16,44,5G,1 Year,Bank Transfer,5,Yes,,FALSE
C104535,Ananya Dey,Male,33,Delhi,09-05-2025,Postpaid,1068.99,2137.98,2,None,1 Year,Card,3,No,,FALSE
C104536,Neha Sharma,Female,46,Delhi,11-02-2025,Postpaid,1183.27,74546.01,63,DSL,2 Year,UPI,6,No,,FALSE
C104537,Neha Singh,Male,29,Chennai,22-12-2025,Prepaid,1582.12,82270.24,52,None,Monthly,Cash,11,Yes,,FALSE
C104538,Rohit Dey,Male,28,Mumbai,24-07-2025,Prepaid,1148.21,17223.15,15,5G,2 Year,Bank Transfer,4,No,,FALSE
C104539,Neha Ghosh,Female,19,Delhi,10-01-2025,Postpaid,1310.66,31455.84,24,5G,2 Year,Bank Transfer,1,No,,FALSE
C104540,Vikram Sen,Female,54,Hyderabad,25-07-2025,Prepaid,1672.39,38464.97,23,DSL,Monthly,Card,5,Yes,,FALSE
C104541,Vikram Kapoor,Male,23,Bangalore,15-11-2025,Prepaid,1613.56,101654.28,63,Fiber,1 Year,Bank Transfer,6,Yes,,FALSE
C104542,Rohit Sen,Female,48,Hyderabad,24-12-2025,Prepaid,1422.89,1422.89,1,None,1 Year,Card,1,No,,FALSE
C104543,Priya Sharma,Female,28,Delhi,23-07-2025,Prepaid,1878.76,103331.8,55,Fiber,1 Year,Cash,10,No,,FALSE
C104544,Rahul Dey,Female,24,Delhi,21-06-2025,Postpaid,1016.12,23370.76,23,DSL,1 Year,Cash,8,Yes,,FALSE
C104545,Rahul Paul,Female,45,Delhi,09-02-2025,Prepaid,1174.45,63420.3,54,None,1 Year,Bank Transfer,11,No,,FALSE
C104546,Riya Dey,Female,30,Delhi,12-06-2025,Postpaid,440.94,10582.56,24,5G,1 Year,Cash,0,No,,FALSE
C104547,Ananya Ghosh,Male,20,Delhi,04-10-2025,Postpaid,1607.83,107724.61,67,None,1 Year,Card,2,No,,FALSE
C104548,Priya Ghosh,Female,63,Delhi,18-03-2025,Postpaid,822.9,38676.3,47,None,Monthly,UPI,10,No,,FALSE
C104549,Sourav Paul,Male,70,Chennai,30-01-2025,Postpaid,574.15,28707.5,50,DSL,1 Year,Card,0,Yes,,FALSE
C104550,Sneha Das,Female,53,Hyderabad,23-05-2025,Postpaid,732.23,30753.66,42,Fiber,1 Year,Cash,10,No,,FALSE
C104551,Sneha Gupta,Female,54,Delhi,22-12-2025,Prepaid,1764.54,45878.04,26,DSL,2 Year,Card,3,Yes,,FALSE
C104552,Ananya Singh,Female,34,Chennai,18-12-2025,Prepaid,1405.46,44974.72,32,DSL,2 Year,UPI,12,No,,FALSE
C104553,Rohit Gupta,Female,45,Hyderabad,14-02-2025,Prepaid,846.18,47386.08,56,Fiber,Monthly,Card,8,Yes,,FALSE
C104554,Amit Kapoor,Female,18,Bangalore,16-02-2025,Postpaid,332.29,1993.74,6,Fiber,2 Year,Cash,12,No,,FALSE
C104555,Amit Gupta,Female,37,Bangalore,26-06-2025,Prepaid,964.52,8680.68,9,DSL,2 Year,Bank Transfer,12,Yes,,FALSE
C104556,Amit Roy,Male,40,Delhi,14-04-2025,Postpaid,1587.58,12700.64,8,DSL,1 Year,Bank Transfer,9,Yes,,FALSE
C104557,Riya Kapoor,Female,48,Kolkata,12-07-2025,Prepaid,1929.22,19292.2,10,5G,Monthly,Card,3,Yes,,FALSE
C104558,Riya Sharma,Male,25,Bangalore,25-08-2025,Postpaid,1597.53,11182.71,7,5G,1 Year,UPI,8,Yes,,FALSE
C104559,Rohit Paul,Male,36,Bangalore,15-06-2025,Prepaid,1846.29,132932.88,72,None,2 Year,Card,1,Yes,,FALSE
C104560,Ananya Sen,Female,31,Chennai,13-09-2025,Postpaid,495,14355,29,DSL,Monthly,Cash,4,Yes,,FALSE
C104561,Sneha Gupta,Female,58,Kolkata,02-06-2025,Prepaid,1726.5,6906,4,None,1 Year,Cash,11,No,,FALSE
C104562,Sneha Paul,Female,51,Hyderabad,09-04-2025,Prepaid,616.92,44418.24,72,None,2 Year,Cash,0,Yes,,FALSE
C104563,Neha Kapoor,Male,69,Delhi,07-07-2025,Postpaid,791.78,53841.04,68,Fiber,Monthly,Card,1,Yes,,FALSE
C104564,Sneha Ghosh,Female,34,Mumbai,04-01-2025,Prepaid,518.62,23337.9,45,None,1 Year,Bank Transfer,9,No,,FALSE
C104565,Neha Singh,Female,21,Delhi,14-12-2025,Prepaid,1644.73,72368.12,44,5G,1 Year,Card,12,Yes,,FALSE
C104566,Sneha Dey,Female,18,Kolkata,20-11-2025,Postpaid,362.88,6531.84,18,Fiber,Monthly,Cash,0,No,,FALSE
C104567,Priya Sharma,Male,26,Delhi,28-07-2025,Postpaid,539.02,4851.18,9,None,1 Year,,1,Yes,,FALSE
C104568,Vikram Kapoor,Female,75,Delhi,31-03-2025,Postpaid,1193.65,9549.2,8,5G,2 Year,Cash,11,No,,FALSE
C104569,Neha Sharma,Female,70,Delhi,26-05-2025,Prepaid,609.78,11585.82,19,None,Monthly,UPI,5,No,,FALSE
C104570,Amit Paul,Male,49,Hyderabad,27-11-2025,Postpaid,1319.95,36958.6,28,Fiber,1 Year,UPI,6,No,,FALSE
C104571,Amit Sen,Female,61,Chennai,07-04-2025,Postpaid,1397.41,93626.47,67,Fiber,1 Year,Bank Transfer,10,Yes,,FALSE
C104572,Rahul Sharma,Female,21,Chennai,11-04-2025,Prepaid,1088.9,42467.1,39,None,1 Year,Card,7,Yes,,FALSE
C104573,Sneha Dey,Male,74,Bangalore,07-06-2025,Prepaid,914.3,20114.6,22,DSL,Monthly,Cash,12,Yes,,FALSE
C104574,Sourav Sen,Female,73,Chennai,18-04-2025,Postpaid,872.41,14830.97,17,DSL,2 Year,Card,3,Yes,,FALSE
C104575,Sourav Singh,Female,22,Bangalore,06-07-2025,Prepaid,,61941.88,34,DSL,2 Year,UPI,,No,,FALSE
C104576,Priya Dey,Female,65,Hyderabad,26-03-2025,Prepaid,1827.6,69448.8,38,DSL,2 Year,Cash,1,Yes,,FALSE
C104577,Rahul Singh,Female,70,Mumbai,22-04-2025,Prepaid,1475.64,23610.24,16,5G,Monthly,UPI,9,Yes,,FALSE
C104578,Neha Kapoor,Male,70,Kolkata,28-09-2025,Postpaid,368.74,12168.42,33,None,2 Year,Bank Transfer,10,No,,FALSE
C104579,Rohit Roy,Male,41,Delhi,05-04-2025,Postpaid,1185.41,49787.22,42,None,1 Year,Bank Transfer,7,No,,FALSE
C104580,Rohit Singh,Male,41,Chennai,31-03-2025,Postpaid,1729.48,96850.88,56,None,1 Year,UPI,1,Yes,,FALSE
C104581,Sourav Gupta,Female,27,Chennai,24-05-2025,Prepaid,520.84,24479.48,47,DSL,Monthly,UPI,6,No,,FALSE
C104582,Vikram Das,Female,21,Chennai,08-10-2025,Postpaid,595.97,27414.62,46,Fiber,2 Year,Bank Transfer,2,Yes,,FALSE
C104583,Riya Gupta,Female,64,Chennai,23-04-2025,Prepaid,1428.73,41433.17,29,DSL,1 Year,UPI,4,Yes,,FALSE
C104584,Sneha Kapoor,Male,51,Mumbai,04-02-2025,Postpaid,,75402,50,5G,2 Year,Bank Transfer,3,Yes,,FALSE
C104585,Rohit Gupta,Female,64,Hyderabad,10-08-2025,Prepaid,639.17,38350.2,60,Fiber,2 Year,Cash,5,No,,FALSE
C104586,Sourav Ghosh,Female,50,Hyderabad,18-07-2025,Prepaid,1070.87,20346.53,19,5G,2 Year,Cash,3,Yes,,FALSE
C104587,Vikram Ghosh,Male,58,Delhi,09-12-2025,Postpaid,1510.17,48325.44,32,DSL,2 Year,Card,6,No,,FALSE
C104588,Riya Ghosh,Male,44,Delhi,22-07-2025,Prepaid,1359.9,20398.5,15,Fiber,2 Year,Bank Transfer,12,No,,FALSE
C104589,Rohit Paul,Male,41,Chennai,24-09-2025,Postpaid,372.73,4845.49,13,None,Monthly,UPI,5,Yes,,FALSE
C104590,Vikram Gupta,Male,22,Chennai,22-08-2025,Prepaid,421.25,26538.75,63,Fiber,2 Year,Card,6,Yes,,FALSE
C104591,Sourav Roy,Female,59,Mumbai,31-01-2025,Postpaid,904.41,13566.15,15,Fiber,1 Year,UPI,12,Yes,,FALSE
C104592,Rahul Ghosh,Female,43,Mumbai,20-06-2025,Prepaid,1008.68,62538.16,62,None,2 Year,Card,11,Yes,,FALSE
C104593,Priya Paul,Male,56,Hyderabad,09-03-2025,Prepaid,1506.54,58755.06,39,DSL,1 Year,UPI,0,No,,FALSE
C104594,Riya Ghosh,Male,68,Kolkata,03-04-2025,Prepaid,513.21,16422.72,32,Fiber,Monthly,Bank Transfer,8,Yes,,FALSE
C104595,Sneha Das,Female,38,Mumbai,10-02-2025,Prepaid,1510.8,80072.4,53,5G,1 Year,Card,12,Yes,,FALSE
C104596,Sourav Gupta,Male,68,Hyderabad,04-02-2025,Postpaid,1191.53,11915.3,10,DSL,1 Year,UPI,10,No,,FALSE
C104597,Sneha Das,Male,37,Mumbai,18-02-2025,Prepaid,913.76,34722.88,38,5G,1 Year,Cash,0,No,,FALSE
C104598,Sneha Ghosh,Male,30,Delhi,23-05-2025,Prepaid,1698.25,56042.25,33,None,1 Year,Bank Transfer,12,No,,FALSE
C104599,Sourav Roy,Female,25,Mumbai,29-07-2025,Prepaid,1720.39,123868.08,72,DSL,Monthly,Bank Transfer,5,Yes,,FALSE
C104600,Rahul Gupta,Male,66,Kolkata,14-08-2025,Postpaid,1238.78,45834.86,37,5G,2 Year,Bank Transfer,5,No,,FALSE
C104601,Riya Gupta,Female,21,Hyderabad,03-01-2025,Prepaid,523.67,12044.41,23,Fiber,2 Year,UPI,6,No,,FALSE
C104602,Amit Gupta,Male,73,Hyderabad,26-05-2025,Postpaid,514.04,32384.52,63,5G,1 Year,UPI,11,Yes,,FALSE
C104603,Amit Das,Male,43,Chennai,09-04-2025,Prepaid,1129.94,64406.58,57,None,Monthly,Bank Transfer,4,Yes,,FALSE
C104604,Vikram Singh,Male,71,Delhi,16-08-2025,Postpaid,473.82,29850.66,63,5G,Monthly,Card,7,Yes,,FALSE
C104605,Neha Gupta,Male,39,Delhi,25-09-2025,Postpaid,1469.18,39667.86,27,DSL,Monthly,Card,5,Yes,,FALSE
C104606,Amit Gupta,Female,39,Delhi,30-11-2025,Postpaid,612.21,2448.84,4,Fiber,Monthly,Card,8,No,,FALSE
C104607,Riya Sharma,Female,49,Chennai,10-09-2025,Postpaid,672.53,10087.95,15,5G,Monthly,Card,2,Yes,,FALSE
C104608,Rahul Sharma,Female,72,Kolkata,21-11-2025,Prepaid,,41225.1,21,DSL,2 Year,Bank Transfer,,Yes,,FALSE
C104609,Vikram Gupta,Male,30,Chennai,04-06-2025,Postpaid,1451.42,42091.18,29,DSL,1 Year,UPI,12,Yes,,FALSE
C104610,Sourav Sen,Male,26,Bangalore,13-07-2025,Postpaid,832.58,10823.54,13,5G,2 Year,Card,6,No,,FALSE
C104611,Rohit Paul,Male,50,Chennai,23-10-2025,Postpaid,1541.26,75521.74,49,5G,2 Year,UPI,3,No,,FALSE
C104612,Sneha Roy,Female,36,Bangalore,12-09-2025,Prepaid,1532.78,62843.98,41,None,1 Year,Bank Transfer,2,Yes,,FALSE
C104613,Vikram Kapoor,Male,23,Bangalore,03-08-2025,Postpaid,1399.45,90964.25,65,DSL,Monthly,Bank Transfer,2,Yes,,FALSE
C104614,Rohit Das,Female,56,Chennai,30-03-2025,Postpaid,464.59,5110.49,11,None,1 Year,UPI,12,No,,FALSE
C104615,Priya Das,Female,61,Kolkata,08-08-2025,Postpaid,1432.68,48711.12,34,5G,1 Year,Cash,5,Yes,,FALSE
C104616,Rohit Paul,Male,29,,02-07-2025,Prepaid,1119.21,61556.55,55,5G,Monthly,Card,8,Yes,,FALSE
C104617,Neha Sen,Male,34,Delhi,08-12-2025,Postpaid,,47070.03,47,None,1 Year,UPI,5,Yes,,FALSE
C104618,Neha Singh,Female,27,Bangalore,19-01-2025,Postpaid,1737,48636,28,None,1 Year,Cash,11,No,,FALSE
C104619,Rohit Paul,Male,60,Mumbai,02-06-2025,Postpaid,441.38,24717.28,56,Fiber,1 Year,Cash,7,No,,FALSE
C104620,Amit Ghosh,Male,55,Chennai,21-02-2025,Postpaid,1164.72,31447.44,27,DSL,1 Year,Card,12,No,,FALSE
C104621,Vikram Sen,Male,58,Hyderabad,11-02-2025,Postpaid,1341.31,28167.51,21,None,1 Year,Bank Transfer,4,No,,FALSE
C104622,Riya Sen,Male,51,Kolkata,23-08-2025,Prepaid,1716.37,96116.72,56,Fiber,Monthly,Cash,9,No,,FALSE
C104623,Amit Kapoor,Female,34,Hyderabad,12-02-2025,Postpaid,1426.38,21395.7,15,Fiber,2 Year,UPI,5,Yes,,FALSE
C104624,Rohit Sharma,Female,64,Delhi,09-02-2025,Prepaid,1443.56,103936.32,72,5G,2 Year,Bank Transfer,10,Yes,,FALSE
C104625,Rohit Roy,Female,72,Kolkata,09-06-2025,Prepaid,1854.74,29675.84,16,DSL,1 Year,Bank Transfer,0,No,,FALSE
C104626,Amit Dey,Female,40,Chennai,17-10-2025,Prepaid,1974.23,21716.53,11,None,Monthly,UPI,0,Yes,,FALSE
C104627,Sneha Das,Male,40,Kolkata,16-01-2025,Postpaid,1460.93,84733.94,58,DSL,1 Year,Cash,0,Yes,,FALSE
C104628,Ananya Singh,Female,74,Mumbai,24-07-2025,Prepaid,1220.52,24410.4,20,Fiber,2 Year,Bank Transfer,0,Yes,,FALSE
C104629,Riya Sharma,Female,18,,08-03-2025,Postpaid,1038.19,73711.49,71,None,2 Year,UPI,3,No,,FALSE
C104630,Sourav Singh,Male,35,Hyderabad,01-12-2025,Prepaid,1710.38,10262.28,6,DSL,1 Year,Bank Transfer,12,No,,FALSE
C104631,Sourav Singh,Female,43,Kolkata,31-03-2025,Prepaid,1213.13,13344.43,11,DSL,Monthly,Bank Transfer,9,No,,FALSE
C104632,Sneha Gupta,Male,20,Hyderabad,20-07-2025,Prepaid,1322.84,59527.8,45,None,Monthly,Card,5,Yes,,FALSE
C104633,Sneha Kapoor,Male,43,Kolkata,06-05-2025,Postpaid,1509.45,52830.75,35,Fiber,2 Year,Bank Transfer,7,Yes,,FALSE
C104634,Neha Dey,Female,75,Bangalore,11-07-2025,Postpaid,573.89,32137.84,56,None,Monthly,UPI,9,No,,FALSE
C104635,Sourav Paul,Female,34,Chennai,06-05-2025,Postpaid,499.36,26466.08,53,None,2 Year,UPI,1,No,,FALSE
C104636,Vikram Kapoor,Female,69,,27-09-2025,Postpaid,1154.21,63481.55,55,DSL,2 Year,Card,4,No,,FALSE
C104637,Neha Sen,Male,67,Mumbai,25-11-2025,Postpaid,1657.09,72911.96,44,Fiber,2 Year,Card,2,No,,FALSE
C104638,Vikram Kapoor,Male,64,Hyderabad,10-07-2025,Postpaid,720.43,2161.29,3,5G,Monthly,Card,,Yes,,FALSE
C104639,Sneha Gupta,Male,46,Bangalore,07-02-2025,Postpaid,313.54,21320.72,68,5G,2 Year,UPI,7,No,,FALSE
C104640,Rahul Singh,Female,43,Delhi,04-06-2025,Postpaid,1472.46,22086.9,15,None,1 Year,Cash,6,Yes,,FALSE
C104641,Sneha Kapoor,Male,62,Hyderabad,10-10-2025,Prepaid,1572.65,78632.5,50,DSL,2 Year,Card,12,Yes,,FALSE
C104642,Rahul Singh,Male,74,Kolkata,30-01-2025,Prepaid,657.37,15119.51,23,None,2 Year,Card,0,No,,FALSE
C104643,Sneha Gupta,Male,59,Kolkata,31-03-2025,Prepaid,1057.16,72944.04,69,DSL,1 Year,Cash,11,Yes,,FALSE
C104644,Ananya Paul,Male,65,Kolkata,02-04-2025,Prepaid,1369.66,87658.24,64,DSL,2 Year,Card,0,Yes,,FALSE
C104645,Rohit Ghosh,Female,32,Delhi,04-01-2025,Postpaid,1053.7,28449.9,27,Fiber,2 Year,Cash,11,No,,FALSE
C104646,Priya Sen,Male,56,Chennai,10-03-2025,Prepaid,1871.85,20590.35,11,None,2 Year,Cash,11,No,,FALSE
C104647,Amit Kapoor,Male,57,Kolkata,03-05-2025,Prepaid,,38045.06,31,Fiber,2 Year,Card,3,Yes,,FALSE
C104648,Riya Sen,Female,71,Kolkata,03-06-2025,Prepaid,1859.31,57638.61,31,5G,1 Year,Cash,1,No,,FALSE
C104649,Sourav Das,Female,74,Chennai,25-02-2025,Prepaid,1809.88,85064.36,47,Fiber,Monthly,Cash,11,No,,FALSE
C104650,Neha Roy,Male,60,Mumbai,02-02-2025,Postpaid,1656.87,33137.4,20,5G,2 Year,Card,10,Yes,,FALSE
C104651,Rahul Dey,Male,20,Kolkata,04-09-2025,Prepaid,1840.36,16563.24,9,DSL,Monthly,Card,10,No,,FALSE
C104652,Rahul Das,Female,37,Delhi,05-03-2025,Prepaid,1181.02,67318.14,57,DSL,1 Year,Bank Transfer,,Yes,,FALSE
C104653,Amit Singh,Female,39,Kolkata,11-09-2025,Postpaid,1124.79,35993.28,32,5G,1 Year,Cash,0,Yes,,FALSE
C104654,Sneha Das,Male,31,Chennai,03-02-2025,Postpaid,1160.72,19732.24,17,None,Monthly,UPI,0,No,,FALSE
C104655,Riya Paul,Male,59,Mumbai,08-06-2025,Prepaid,1555.21,48211.51,31,Fiber,2 Year,Card,4,Yes,,FALSE
C104656,Sourav Sen,Male,40,Kolkata,12-07-2025,Prepaid,846.44,5078.64,6,None,2 Year,Bank Transfer,4,Yes,,FALSE
C104657,Riya Kapoor,Female,53,Kolkata,20-12-2025,Postpaid,1647.57,98854.2,60,None,2 Year,Cash,11,Yes,,FALSE
C104658,Rahul Singh,Male,54,Chennai,10-09-2025,Postpaid,512.07,27651.78,54,Fiber,Monthly,UPI,11,No,,FALSE
C104659,Vikram Roy,Female,22,Chennai,22-11-2025,Prepaid,1527.08,10689.56,7,DSL,Monthly,Cash,5,Yes,,FALSE
C104660,Amit Ghosh,Male,25,Delhi,19-03-2025,Prepaid,1002.07,62128.34,62,Fiber,1 Year,Cash,0,No,,FALSE
C104661,Ananya Sharma,Female,35,Hyderabad,26-11-2025,Postpaid,1257.64,67912.56,54,Fiber,1 Year,UPI,4,Yes,,FALSE
C104662,Riya Sen,Male,69,Chennai,14-08-2025,Postpaid,1590.49,11133.43,7,5G,Monthly,Cash,3,Yes,,FALSE
C104663,Rohit Das,Male,28,Mumbai,14-12-2025,Prepaid,1782.52,119428.84,67,5G,2 Year,UPI,2,Yes,,FALSE
C104664,Riya Sharma,Male,21,Mumbai,03-05-2025,Prepaid,1115.54,31235.12,28,5G,2 Year,Card,3,No,,FALSE
C104665,Riya Singh,Male,69,Hyderabad,09-07-2025,Postpaid,1041.29,4165.16,4,Fiber,2 Year,Card,2,No,,FALSE
C104666,Sourav Das,Female,72,Mumbai,24-06-2025,Postpaid,747.57,3737.85,5,DSL,2 Year,Bank Transfer,9,Yes,,FALSE
C104667,Rohit Ghosh,Female,63,Bangalore,27-05-2025,Postpaid,1271.95,82676.75,65,5G,2 Year,Card,3,Yes,,FALSE
C104668,Sneha Sharma,Female,21,Chennai,11-02-2025,Prepaid,1687.3,59055.5,35,5G,2 Year,Bank Transfer,3,No,,FALSE
C104669,Amit Ghosh,Male,18,Hyderabad,02-11-2025,Postpaid,512.23,28684.88,56,Fiber,2 Year,Bank Transfer,12,Yes,,FALSE
C104670,Priya Roy,Male,46,Hyderabad,29-09-2025,Postpaid,703.95,18302.7,26,5G,1 Year,Cash,12,No,,FALSE
